target,ids,date,flag,user,text
0,2327645568,Thu Jun 25 08:36:29 PDT 2009,NO_QUERY,blm03,@MomSpark Love those houses.  Still can't afford it   Can you get them to send me one for free to review?  LOL #jonandkate
0,2327646670,Thu Jun 25 08:36:34 PDT 2009,NO_QUERY,summerthunderrr,@ilovegayboys RMB I TOLD YOU I FOUGHT WITH MY PARENTS??? yeah they're cutting my allowance cause they think i spend way too much 
0,2327646824,Thu Jun 25 08:36:35 PDT 2009,NO_QUERY,Black_Joe,No MB Pro 13' in store.    Have to wait until next week.   
0,2327647413,Thu Jun 25 08:36:38 PDT 2009,NO_QUERY,mauvedeity,"w00t! ticket zero achieved. Shame about Inbox 1200, mind "
0,2327647441,Thu Jun 25 08:36:38 PDT 2009,NO_QUERY,xerulean,@Weenith how come you locked down your profile?  Everything ok?
0,2327657590,Thu Jun 25 08:37:24 PDT 2009,NO_QUERY,ItsKristine1477,I have a headache this morning 
0,2327657681,Thu Jun 25 08:37:25 PDT 2009,NO_QUERY,SugaLuke,@oneofthosefaces Yes! The clap must be done! I miss the scissor sisters 
0,2327657945,Thu Jun 25 08:37:26 PDT 2009,NO_QUERY,acowboyswife,Is anyone else as sad as I am about Farrah being in her last moments? 
0,2327658067,Thu Jun 25 08:37:27 PDT 2009,NO_QUERY,MzChynaPNK,Feelin' used and abused... 
0,2327658425,Thu Jun 25 08:37:28 PDT 2009,NO_QUERY,McGarveyJB,@margaretcho This would have been epic if he had used the states jet to go there. 
0,2327658700,Thu Jun 25 08:37:30 PDT 2009,NO_QUERY,arabarrientos,boredom is starting to kill me.AGAIN! 
0,2327658739,Thu Jun 25 08:37:30 PDT 2009,NO_QUERY,raquelramosx,http://twitpic.com/8dlav - Me and the birthday girl today @Followmandyw but that was on are way to are exam 
0,2327658884,Thu Jun 25 08:37:30 PDT 2009,NO_QUERY,pleasebemine,"Just got in from school, and once again the weather is too much  its too hot!"
0,2327659110,Thu Jun 25 08:37:32 PDT 2009,NO_QUERY,Smuterella,@stephunnyjane got any good job openings? my friends husband is about to get laid off and he has a family 
0,2327659281,Thu Jun 25 08:37:32 PDT 2009,NO_QUERY,prettyinpink68,I can't go see @ddlovato tomorrow unless I can pull a freaking miracle. And that miracle would be finding money and a ride from RI. 
0,2327659327,Thu Jun 25 08:37:32 PDT 2009,NO_QUERY,KullerKeks___x3,he didn't come to germany 
0,2327659845,Thu Jun 25 08:37:36 PDT 2009,NO_QUERY,MelanieRickert,I need a bigger ipod..  I only have 7.6MB left on it. I had to delete 90MB worth to make room for Baby Darling Doll Face Honey.
0,2327660190,Thu Jun 25 08:37:36 PDT 2009,NO_QUERY,ImPrincessJen,I really need more sleep at night...  I am falling asleep at my desk   BOO HOO
0,2327660306,Thu Jun 25 08:37:37 PDT 2009,NO_QUERY,robpatrick,"@fattybacon MTB crash 2 weeks ago, sprained a muscle in my lower back.  It's not getting any better so no more cycling for a while "
0,2327660433,Thu Jun 25 08:37:37 PDT 2009,NO_QUERY,moron_4m_hell,"miss old frnds,teachers,skul  dont wanna give up on old stuff yet they fade..is this lyf?out wid d old,in wid d new?wat if i dunt lyk tht?"
0,2327660695,Thu Jun 25 08:37:39 PDT 2009,NO_QUERY,AdrienneNycole,@bornking15 *head down in shame* PLEASE PLEASE excuse last nite 
0,2327661160,Thu Jun 25 08:37:41 PDT 2009,NO_QUERY,Moonsweetie,Volunteering at the art center today. I just found out that the internet is down here  tragic!
0,2327661222,Thu Jun 25 08:37:41 PDT 2009,NO_QUERY,gattirenata,starting a work day of 14 hours. 
0,2327661241,Thu Jun 25 08:37:41 PDT 2009,NO_QUERY,brittch,"An interesting read in the W. Post about the senate testimony of a senior exec from Cigna: http://is.gd/1daQ3 Nothing shocking, but "
0,2327661287,Thu Jun 25 08:37:42 PDT 2009,NO_QUERY,fsnsw247,yeah....yeah  
0,2327662189,Thu Jun 25 08:37:46 PDT 2009,NO_QUERY,tiphaniebrooke,@giveherthegun 
0,2327662259,Thu Jun 25 08:37:46 PDT 2009,NO_QUERY,GlitterTweets,Got up his morning and felt like falling over  haha! I had a weeeird dream about a snake on me. That was awful I HATE Snakes. P.L.G.
0,2327662277,Thu Jun 25 08:37:46 PDT 2009,NO_QUERY,MizzRachelMM,@shaunyfresko u might wanna hold off on that car wash...  ...i hate this weather!
0,2327662320,Thu Jun 25 08:37:47 PDT 2009,NO_QUERY,Nerdessence,@egsa Only on mobile? 
0,2327662497,Thu Jun 25 08:37:47 PDT 2009,NO_QUERY,s007ii,Great. Morris was so excited to see me he rolled in shit and killed a bird in the backyard.   http://twitpic.com/8dlbq
0,2327662745,Thu Jun 25 08:37:48 PDT 2009,NO_QUERY,audry85,wants to have a nice long Skype call with Louis  .. http://plurk.com/p/13xddl
0,2327662840,Thu Jun 25 08:37:49 PDT 2009,NO_QUERY,BlessedRude,@ work not feeling well @ all! anyone wants to come take care of me?? 
0,2327662861,Thu Jun 25 08:37:49 PDT 2009,NO_QUERY,JacobiBrown,Gonna actually go work on my AP Bio stuff... 
0,2327663108,Thu Jun 25 08:37:50 PDT 2009,NO_QUERY,jyuichi,Time for some excercise (or close enough). Where is my good DDR pad? Someone moved it 
0,2327663422,Thu Jun 25 08:37:52 PDT 2009,NO_QUERY,Caspa7,@Malcmail Afraid the lady is dragging me to a pub quiz tonight. It just won't be thursday without my KZ sesh. 
0,2327663643,Thu Jun 25 08:37:53 PDT 2009,NO_QUERY,ladylaurax,Why is lauren leaving the hills? 
0,2327664172,Thu Jun 25 08:37:55 PDT 2009,NO_QUERY,NadaTawfeeqi,@FatimaAlgaoud chenna u ruined GA for the twit world! Includng meee! Why does sumone have to die at the end of every season 
0,2327664380,Thu Jun 25 08:37:57 PDT 2009,NO_QUERY,sheba4005,"Sitting @ work, bored to tears lol  need a life~don't we all"
0,2327664745,Thu Jun 25 08:37:58 PDT 2009,NO_QUERY,stuartma,Top down. Sudden downpour. You do the math 
0,2327664796,Thu Jun 25 08:37:59 PDT 2009,NO_QUERY,Michellepwnsyou,"Doing my homework. Actually, rushing my homework. School on monday. Saddest thing ever. 11:37PM, still rushing. "
0,2327664898,Thu Jun 25 08:37:59 PDT 2009,NO_QUERY,camelianuryanti,Today was very exciting! Erm.. My chipped Xperia still downs my mood though. 
0,2327665955,Thu Jun 25 08:38:04 PDT 2009,NO_QUERY,DjJonBlak,I feel like a Republican. I stay loosin. 
0,2327666098,Thu Jun 25 08:38:05 PDT 2009,NO_QUERY,MelanieLewis,has a not-enough-to-eat induced headache.. 
0,2327666378,Thu Jun 25 08:38:06 PDT 2009,NO_QUERY,TheEnglishRose,wtf. rendering takes too long. my back hurts  I'm going to Homebase and Halfords later!! WOO
0,2327666479,Thu Jun 25 08:38:06 PDT 2009,NO_QUERY,ashleyyosaurus,@NathanGilmer  That actually made me feel sad when I read it.
0,2327667073,Thu Jun 25 08:38:09 PDT 2009,NO_QUERY,LiLi214,dont you hate when u like your rental car wayyyyy more then your ACTUAL car 
0,2327667519,Thu Jun 25 08:38:11 PDT 2009,NO_QUERY,KimiBananas,@PETAEurope it's horrible  you're welcome anyway xx
0,2327667613,Thu Jun 25 08:38:11 PDT 2009,NO_QUERY,StylistaMunchee,@lovewhitmarie im hereee! seems like ima be here for a min too 
0,2327667903,Thu Jun 25 08:38:13 PDT 2009,NO_QUERY,SoEmy,@ItsOnAlexa Ewww. 
0,2327668405,Thu Jun 25 08:38:15 PDT 2009,NO_QUERY,Barnahog,@cdrux Oh man that sucks 
0,2327668445,Thu Jun 25 08:38:15 PDT 2009,NO_QUERY,theflipsidetv,oh my god!! that was chevasia again. i'm about to change the password to our twitter ! that's what i get for sharing a twitter with 5 ppl 
0,2327668976,Thu Jun 25 08:38:17 PDT 2009,NO_QUERY,AdzJD,"I don't ask a lot, if anything, of God...but why o why did you invent grass pollen?!? Hayfever is rubbish "
0,2327669099,Thu Jun 25 08:38:18 PDT 2009,NO_QUERY,saorisefay,@thresholdrpg That just made me die a little inside 
0,2327669241,Thu Jun 25 08:38:19 PDT 2009,NO_QUERY,SkinnyJeansXD,@brittany Jsmith 
0,2327669355,Thu Jun 25 08:38:19 PDT 2009,NO_QUERY,papercoversrock,"@kristanichole i like when i don't have to wake up ass early to run in order to escape the heat! but, i have a serious lack of a tan... "
0,2327669416,Thu Jun 25 08:38:19 PDT 2009,NO_QUERY,LaCokaCowboy,f'n power failure...probably no movie for me... 
0,2327669479,Thu Jun 25 08:38:20 PDT 2009,NO_QUERY,chucky159,"NK ship must refuel somewhere, Singapore? Heading for somewhere, Burma? = Singapore on the horns of a delemma "
0,2327669773,Thu Jun 25 08:38:21 PDT 2009,NO_QUERY,MemorableEvents,@VIPPartyPlanner YeS!!! And my admin is on leave 
0,2327669895,Thu Jun 25 08:38:22 PDT 2009,NO_QUERY,Jalz1975,Is banging his head against the wall with his dreamweaver template - can't get it to hide my optional editable region 
0,2327670209,Thu Jun 25 08:38:23 PDT 2009,NO_QUERY,easymelmac,Somethings wrong with my throat 
0,2327670212,Thu Jun 25 08:38:23 PDT 2009,NO_QUERY,multitaskingme,Off to doctor- what a day 
0,2327670406,Thu Jun 25 08:38:24 PDT 2009,NO_QUERY,marcstearman,@funimation the video keeps erroring out for me after the commercial plays. 
0,2327670482,Thu Jun 25 08:38:25 PDT 2009,NO_QUERY,llllexis,i miss christina so much already 
0,2327670643,Thu Jun 25 08:38:25 PDT 2009,NO_QUERY,kellyanne93,"@mishacollins i don't blame you. had to come home from school early today, cuz i feel ill  . i'm goin 2 sleep now as well. hope ur ok xx"
0,2327670784,Thu Jun 25 08:38:26 PDT 2009,NO_QUERY,Rena_Blaine,Gym time!!!!! I hear thunder??? 
0,2327671687,Thu Jun 25 08:38:30 PDT 2009,NO_QUERY,LittleMissmyZ,@madeofstone I love the Town Center but going to the Huntington Mall today since its on my way. Shucks the falafel 
0,2327672329,Thu Jun 25 08:38:33 PDT 2009,NO_QUERY,cassidycakeess,im hungry! and my dress is giving me a wedgie 
0,2327672431,Thu Jun 25 08:38:34 PDT 2009,NO_QUERY,laylakayleigh,"@SalClemente I read an article bout cattle &amp; the milking process,after that I just see disgusting images in my mind,so no ice cream 4 now "
0,2327672439,Thu Jun 25 08:38:34 PDT 2009,NO_QUERY,magxdog,Um. I absolutely NEED to go shopping tonight. Necessary. Would anyone like to take me? Since I don't have any way out to Pomona 
0,2327672996,Thu Jun 25 08:38:36 PDT 2009,NO_QUERY,DisneyBrat,Isn't night time cold medicine supposed to help you sleep? The one I took had me keep waking up all hours of the night.  tired &amp; still ...
0,2327673106,Thu Jun 25 08:38:37 PDT 2009,NO_QUERY,christendaphne,@banjbillions everyday is a long day!  nyt banj!
0,2327673308,Thu Jun 25 08:38:38 PDT 2009,NO_QUERY,redphx,"bia lÆ°á»£ng mÃ¬nh ngÃ y cÃ ng jáº£m sÃºt, uá»ng chÆ°a Äc 1 lon mÃ  ÄÃ£ ngáº¥t ngÃ¢y rá»i  cháº¯c pháº£i luyá»n má»i Äc"
0,2327673422,Thu Jun 25 08:38:38 PDT 2009,NO_QUERY,gogogadgetrobyn,"Okay, I admit it: I miss how easy texting was on my blackberry. Not the keyboard, but how organized it was. "
0,2327673863,Thu Jun 25 08:38:40 PDT 2009,NO_QUERY,soniaohtingwen,ahhh i so hope my teacher calls tmr and tell me next week is an extended holiday!! though the hopes are dim 
0,2327674167,Thu Jun 25 08:38:42 PDT 2009,NO_QUERY,Melissaaaahhhhh,At the doctors ... My heart has been hurting so much lately 
0,2327674341,Thu Jun 25 08:38:42 PDT 2009,NO_QUERY,craziex3,tell me honestly...am i a freak? cuz everyone calls me it and i dnt like it 
0,2327674385,Thu Jun 25 08:38:43 PDT 2009,NO_QUERY,PizzaNovaGuy,Italian for today: FARFALLA ~ meaning &quot;Butterfly&quot; Here's Luca Carboni's Farfallina. Sorry can't find the video  http://tinyurl.com/njul36
0,2327674529,Thu Jun 25 08:38:43 PDT 2009,NO_QUERY,flamestone,Just spent about an hour eating an apple. Hate feeling ill 
0,2327675096,Thu Jun 25 08:38:46 PDT 2009,NO_QUERY,thedz,"@divestoclimb It lets me through, but then gives a &quot;Sorry, no exact matches were found, but other tickets may still be available.&quot; error "
0,2327686928,Thu Jun 25 08:39:40 PDT 2009,NO_QUERY,Dior_Whore,Having no such luck finding a new wallet. 
0,2327687079,Thu Jun 25 08:39:41 PDT 2009,NO_QUERY,sheldut,is missing her boyfriend so very much todaaaayy!!  http://plurk.com/p/13xe47
0,2327687104,Thu Jun 25 08:39:41 PDT 2009,NO_QUERY,imsoblazedrtnow,"uhhh stereo skylines coming to chicago tonight, im not going, and im extremely sad about it. "
0,2327687286,Thu Jun 25 08:39:42 PDT 2009,NO_QUERY,trillyMAYTEE,@laalicee24 thats what my dad said 
0,2327687380,Thu Jun 25 08:39:42 PDT 2009,NO_QUERY,maiblair,"Doin' the damn thing... That is, working again "
0,2327687385,Thu Jun 25 08:39:42 PDT 2009,NO_QUERY,xcrackwhore,@TuesdayBlues i miss ur adorable-ness and ur voice  paramoreeeeee
0,2327687620,Thu Jun 25 08:39:43 PDT 2009,NO_QUERY,sherylpope,"I'm so broke it's not even funny, thank goodness tomorrow is pay day. I'm having a terrible headache "
0,2327687873,Thu Jun 25 08:39:44 PDT 2009,NO_QUERY,bitesizehoney,Holy crap. End of the month paperwork is such a hassle 
0,2327687986,Thu Jun 25 08:39:45 PDT 2009,NO_QUERY,TiporTiff,is praying for Farrah Fawcett. Such a beautiful lady dealing with such an ugly disease. 
0,2327688117,Thu Jun 25 08:39:45 PDT 2009,NO_QUERY,ysbreker,@fullbright man that stuff saddens me 
0,2327688130,Thu Jun 25 08:39:45 PDT 2009,NO_QUERY,SAMGOHHH,done! back hurts 
0,2327688551,Thu Jun 25 08:39:47 PDT 2009,NO_QUERY,travelinpainter,my creative juice pipes are all dry and cobwebby. 
0,2327688622,Thu Jun 25 08:39:48 PDT 2009,NO_QUERY,psych0sis,I want to revamp my blog 
0,2327688679,Thu Jun 25 08:39:48 PDT 2009,NO_QUERY,jen_elly,"@KalenaMiller  Its so sad, Augusto Boal was truly a wonderful visionary. An inspiration, I only wish that I could have met him..."
0,2327688749,Thu Jun 25 08:39:48 PDT 2009,NO_QUERY,Maddy_Ox,has to catch up on Hotel Babylon and other stuff but cant find the time 
0,2327688894,Thu Jun 25 08:39:49 PDT 2009,NO_QUERY,kmhgrl,@i_m_doc damn and i left my laptop at home today....i have to wait till i get home to purchase it. 
0,2327688992,Thu Jun 25 08:39:51 PDT 2009,NO_QUERY,iAlex0488,At Watsessing Park out for a run. My Nike+ sensor isn't working!   http://bit.ly/2tGiB
0,2327689360,Thu Jun 25 08:39:51 PDT 2009,NO_QUERY,FuchsiaStiletto,@its_sb I partying! Yeay. But in Hitchin  Boooo. But free hard food and sweete sweet reggae music!
0,2327689538,Thu Jun 25 08:39:53 PDT 2009,NO_QUERY,aromato,@pvponline did you ever get the D&amp;D character creator working on your mac? my older version of parallels doesn't seem to like it 
0,2327689615,Thu Jun 25 08:39:52 PDT 2009,NO_QUERY,bensons,"So, we figured out Em has parasites and she started meds last night. She told the ER doc at the beginning but he didn't test.  jerk."
0,2327689873,Thu Jun 25 08:39:54 PDT 2009,NO_QUERY,tyropearl,@judis217 haha exactly!! I bet his kids are looking at him strangely these days  awful example to set for kids
0,2327689920,Thu Jun 25 08:39:54 PDT 2009,NO_QUERY,ginamartini,"@justinbieber your so good at singing. i really wish i could come, but i dont have a ride  maybe next time.."
0,2327690112,Thu Jun 25 08:39:55 PDT 2009,NO_QUERY,CanadianGir2112,@ThomasHensel Mute point prov. initiatives don't fly in feds jur. frustrating 
0,2327690384,Thu Jun 25 08:39:56 PDT 2009,NO_QUERY,NadineAbunadi,why is it every time i get on a plane i get kicked out!  so not funny 
0,2327690680,Thu Jun 25 08:39:57 PDT 2009,NO_QUERY,myprettypennies,@krystalatwork i had the same thing happen to me!  made me want to message them and ask what i did. &lt;--SILLY. oooh facebook....
0,2327690941,Thu Jun 25 08:39:58 PDT 2009,NO_QUERY,LaVieCherie,dang! too slow with the nanette lepore rue la la boutique...my shirt is sold out already 
0,2327691000,Thu Jun 25 08:39:59 PDT 2009,NO_QUERY,KimiBananas,@tequilasam i wanna tour too..but it's impossible for me 
0,2327691135,Thu Jun 25 08:39:59 PDT 2009,NO_QUERY,xxdanablake,@drewseeley say hi to me at least? 
0,2327691227,Thu Jun 25 08:40:00 PDT 2009,NO_QUERY,Midnghtblu,Takin the kiddo to the doctor. Never good when there is fluid and blood draining out of his ear 
0,2327692681,Thu Jun 25 08:40:06 PDT 2009,NO_QUERY,TheMakeupBird,@peacelovepink09 OMG LUCKYYYY!!! i haven't even got mine yet 
0,2327692873,Thu Jun 25 08:40:06 PDT 2009,NO_QUERY,vikkibabyyy,Can't fucking sleeeeeep  slept @ 3am woke up @ 5 am &amp; now still wide awake 0_0 hopefully road trip this Saturday! Hella can't wait.... ((:
0,2327692951,Thu Jun 25 08:40:07 PDT 2009,NO_QUERY,trawryo,I HATE being awake early. My day feels so boring when i'm not hyper 
0,2327693080,Thu Jun 25 08:40:07 PDT 2009,NO_QUERY,nikstanek,@Freelee hahaha that sounds amazing too bad i dont have internet at work 
0,2327693567,Thu Jun 25 08:40:09 PDT 2009,NO_QUERY,shaunniel,"well not happy my radio signal has gone, all thats coming through is KCC! I dont want that I want to here about the burn lady "
0,2327693765,Thu Jun 25 08:40:10 PDT 2009,NO_QUERY,HeyPooks,Please bow your head for a moment of silence.  We lost one of our chipmunk friends in the pool today.  Sadness @ the Flynn House.  
0,2327693973,Thu Jun 25 08:40:11 PDT 2009,NO_QUERY,The_Kingfisher,failed on the nap front 
0,2327694036,Thu Jun 25 08:40:11 PDT 2009,NO_QUERY,bdeezy,@OnyXx_B I have those ponys ...I can't find a shirt to wear with those though 
0,2327694382,Thu Jun 25 08:40:12 PDT 2009,NO_QUERY,summerthunderrr,"@ilovegayboys now my allowance is still $250, except that now i have to pay for my own phone bill+transport "
0,2327694842,Thu Jun 25 08:40:14 PDT 2009,NO_QUERY,Josh9002,I wish i can get the Damier Canvas Keepall 45....but i don't think its a smart decision at this moment  but when do i make smart decisions
0,2327696312,Thu Jun 25 08:40:21 PDT 2009,NO_QUERY,sonjarainey,Riding the Dallas Skytram. So far from Montreal  so many good times! http://twitpic.com/8dlit
0,2327696442,Thu Jun 25 08:40:21 PDT 2009,NO_QUERY,kwabena,@Yummyone lol. i don't. now my mac is off 
0,2327696508,Thu Jun 25 08:40:22 PDT 2009,NO_QUERY,deadlystingnyc,"@SaikoSakura well crap. can't make tomorrow, driving to Catskills for cousin's wedding weekend "
0,2327696560,Thu Jun 25 08:40:22 PDT 2009,NO_QUERY,themellowmarsh,@Alexmetric . . .  If only I Lived in Zurich  
0,2327696601,Thu Jun 25 08:40:22 PDT 2009,NO_QUERY,aminadawn,is soon off to the gym.. alrighty .. but too tired 
0,2327696667,Thu Jun 25 08:40:22 PDT 2009,NO_QUERY,LASkah,Today is kicking my ass already. Strep= just wanna curl up in my cave. Stupid work responsibilities. 
0,2327696707,Thu Jun 25 08:40:22 PDT 2009,NO_QUERY,dizzymoon,@ardenkhan i wanted shaya to make it 
0,2327696943,Thu Jun 25 08:40:23 PDT 2009,NO_QUERY,cheydee,..if they try and bribe me with strawberry cornettos tho.. they might win  damn my sweet tooth!
0,2327697346,Thu Jun 25 08:40:25 PDT 2009,NO_QUERY,SnugNuts,At the doctors. Gahhh it's so early  fuking little shit won't get the fuck away from me
0,2327697367,Thu Jun 25 08:40:25 PDT 2009,NO_QUERY,FacePimp,I wanna be at Glastonbury 
0,2327697425,Thu Jun 25 08:40:26 PDT 2009,NO_QUERY,flybabycassie,just found out my brother has been in the hospital since Tuesday night and nobody bothered to tell the rest of the family...gggrrrr 
0,2327698076,Thu Jun 25 08:40:28 PDT 2009,NO_QUERY,gersongut,@CreepyCrissy haha thanks. i hope so too. im stuck at the office babysitting all day alone while everyones out on vacation 
0,2327698130,Thu Jun 25 08:40:29 PDT 2009,NO_QUERY,lizzybeane,"more dental work this morning, in some pain   have fun in niagara fall Caro...sounds like a nice day!"
0,2327698302,Thu Jun 25 08:40:29 PDT 2009,NO_QUERY,Rhiannon_R,Where are my tickets.. 
0,2327699057,Thu Jun 25 08:40:33 PDT 2009,NO_QUERY,azamsharp,There should be a book for WPF Designers!! I know someone is currently working on it but it should have been out years ago 
0,2327699253,Thu Jun 25 08:40:34 PDT 2009,NO_QUERY,PhillipRush,"Day trading, Renewal Calls, Battle for Middle Earth II... neck pain "
0,2327699359,Thu Jun 25 08:40:34 PDT 2009,NO_QUERY,RADDster,"Awesome prices, but they hardly have anything in my size   &lt;/ AaaJaayRADD \&gt;"
0,2327699447,Thu Jun 25 08:40:34 PDT 2009,NO_QUERY,OmNomKat,Not looking forward to my 11-4 shift this Saturday  Paris Paris Paris Paris Paris!
0,2327699538,Thu Jun 25 08:40:35 PDT 2009,NO_QUERY,mindyyking,feeeeeling really sick 
0,2327699721,Thu Jun 25 08:40:35 PDT 2009,NO_QUERY,mandimbrown,I want ike to come home. 
0,2327699751,Thu Jun 25 08:40:36 PDT 2009,NO_QUERY,PlusSizeMommy,"@acowboyswife I remember playing I was her when I was a little girl, and &quot;being &quot; a charleys angel "
0,2327700020,Thu Jun 25 08:40:37 PDT 2009,NO_QUERY,shelikesrock,trying too think of something more efficient than a whistle for others to locate me when i get lost at oxegen   i wonder...
0,2327700089,Thu Jun 25 08:40:37 PDT 2009,NO_QUERY,Kelly240680,Had to change my plans for my visit to the old USA! No NYC 
0,2327700213,Thu Jun 25 08:40:38 PDT 2009,NO_QUERY,Gates20,Ohh a new vista side bar twitter add on. Why didnt anyone tell me about this? 
0,2327700523,Thu Jun 25 08:40:39 PDT 2009,NO_QUERY,dreamsdontfade,Wondering how much more this world can take? News is sad 
0,2327700727,Thu Jun 25 08:40:40 PDT 2009,NO_QUERY,mikitracey,can't stop the serenity...sold out 
0,2327700921,Thu Jun 25 08:40:41 PDT 2009,NO_QUERY,yuuuxx,@rhiannaAT i know skl is crap 
0,2327701690,Thu Jun 25 08:40:44 PDT 2009,NO_QUERY,PTarasevich,**Was** Taking a nap before the electric guys stopped by 
0,2327712282,Thu Jun 25 08:41:32 PDT 2009,NO_QUERY,farrassheika,i am so sorry idk why but i have great desire to keep it 
0,2327712386,Thu Jun 25 08:41:33 PDT 2009,NO_QUERY,VickieAntonetta,Just saw the saddest roadkill  Poor cat...
0,2327712581,Thu Jun 25 08:41:34 PDT 2009,NO_QUERY,AIMZATRON,"I think of you and cant help but fondle my meat ;) Good day, cant see kit till monday though  Kooks tomorroooooooow "
0,2327712758,Thu Jun 25 08:41:34 PDT 2009,NO_QUERY,NenetteAM,"- aw, just missed Kim Possible...  "
0,2327713035,Thu Jun 25 08:41:36 PDT 2009,NO_QUERY,itsnoel,@MimiHotLips  Im in a room with no service atm  Today tho it was 20 deg less than yesterday at the same time!! Weird weather!
0,2327713089,Thu Jun 25 08:41:36 PDT 2009,NO_QUERY,brb022,Yeah i really hope i dont gotta go back to work 
0,2327713343,Thu Jun 25 08:41:37 PDT 2009,NO_QUERY,gezika,http://twitpic.com/8dloi - Look what just happened. I'm ok but my baby is not! 
0,2327713407,Thu Jun 25 08:41:37 PDT 2009,NO_QUERY,Jatty07,Too hot to be going work 
0,2327713500,Thu Jun 25 08:41:38 PDT 2009,NO_QUERY,sogeometric,I failed the test. 
0,2327713606,Thu Jun 25 08:41:38 PDT 2009,NO_QUERY,Raliant,@captainsmash Yeah  Oh well. Maybe they'll be put up someday.
0,2327713653,Thu Jun 25 08:41:39 PDT 2009,NO_QUERY,hollyalyxfinch,apparently Ive lost quite a few followers 
0,2327713917,Thu Jun 25 08:41:40 PDT 2009,NO_QUERY,tweet_mi,Why do u need a Board to control stock exchange movement? Y o God Y???   And y do i have to read abt it? Y o God y???    
0,2327713928,Thu Jun 25 08:41:40 PDT 2009,NO_QUERY,sweetheart180,its boilin today. Wot is with the weather these days. 
0,2327714224,Thu Jun 25 08:41:41 PDT 2009,NO_QUERY,Ddubsgirl4life,@joesgirl74 @sjcNKOTB saved at least on my pc whoo hoo result ! hasnt got dannys albums though 
0,2327714520,Thu Jun 25 08:41:43 PDT 2009,NO_QUERY,Smuterella,I feel so bad when people I really like get so upset 
0,2327714805,Thu Jun 25 08:41:44 PDT 2009,NO_QUERY,unslugged,@infobunny Someone nicked my iPhone 3GS. Only had it less than 2 days.    
0,2327715280,Thu Jun 25 08:41:46 PDT 2009,NO_QUERY,OjEi,"throat sores,...  needs medicated medicinal medicine,.... "
0,2327715379,Thu Jun 25 08:41:46 PDT 2009,NO_QUERY,Zzeba,"@everamazed: Something wrong with d TV  And the TV guy's excuse for not being able to make it is the rain, when they've hardly even begun!"
0,2327715616,Thu Jun 25 08:41:47 PDT 2009,NO_QUERY,kingyan,@itsninenow but you're totally following TEAMTIBET :O sigh I want Starbucks tooooo 
0,2327715966,Thu Jun 25 08:41:49 PDT 2009,NO_QUERY,atebits_support,@akmedia Sorry if I missed it - and sorry for the bug.  Would have had it fixed same-day if I didn't have to wait on Apple 
0,2327716024,Thu Jun 25 08:41:49 PDT 2009,NO_QUERY,LUDAchris469,Lost a great tech and a better friend today. Gonna miss you buddy. In a better place.  #fb
0,2327716203,Thu Jun 25 08:41:50 PDT 2009,NO_QUERY,sjsenning,Back home now. Did not find anything good. 
0,2327716208,Thu Jun 25 08:41:50 PDT 2009,NO_QUERY,hannah_sabrina,OUchy Ouch. I think i've burnt my neck 
0,2327716436,Thu Jun 25 08:41:51 PDT 2009,NO_QUERY,MrsJAG35,@No1butMe2 I loathe rude awakenings  have a great day!
0,2327716778,Thu Jun 25 08:41:53 PDT 2009,NO_QUERY,ShivrajNegi,20 more days left to the internship will surely miss some of the friends here 
0,2327716837,Thu Jun 25 08:41:53 PDT 2009,NO_QUERY,giuliana_p,@justinbieber one time is only avaible on Itunes? I can't buy it here in Brazil  it isn't possible in this country
0,2327717161,Thu Jun 25 08:41:54 PDT 2009,NO_QUERY,alinana,craving some bulgogi. too bad none to be found near me.  down side of living in small town.
0,2327717318,Thu Jun 25 08:41:55 PDT 2009,NO_QUERY,ithinkilostNEMO,im off to lbaq training day 2. 
0,2327717380,Thu Jun 25 08:41:56 PDT 2009,NO_QUERY,Zxz192,Just about to watch some Series 1 Primeval episodes on DVD to remember what it was like at the start. I wish Cutter had't died 
0,2327717476,Thu Jun 25 08:41:56 PDT 2009,NO_QUERY,SelectedTweets,"@chriswhite65 I know  Useful if mugged though, surely ;) Product description: 95% metal, 4% cotton, 1% silk!"
0,2327717504,Thu Jun 25 08:41:56 PDT 2009,NO_QUERY,burlesqueto,@hash_yahoo... sorry late reply no photos from show 
0,2327717591,Thu Jun 25 08:41:57 PDT 2009,NO_QUERY,tennislust,@TheRealStoogle  If you find the video on youtube could you send me the link?
0,2327718213,Thu Jun 25 08:42:00 PDT 2009,NO_QUERY,tederick,@learnITonline Oh no just 2 hours. 
0,2327718281,Thu Jun 25 08:42:00 PDT 2009,NO_QUERY,needledreams,"Very interesting article about the new light bulbs and Lupus.   http://bit.ly/XecZS  In other note, still feeling crabby.  "
0,2327718668,Thu Jun 25 08:42:02 PDT 2009,NO_QUERY,revopop,"@YnaMusico Hahaha, how's it going? Taiji was canceled yesterday hays "
0,2327718895,Thu Jun 25 08:42:03 PDT 2009,NO_QUERY,crissstal,"Fuckk, looks like i gotta' take the reasoning tests.. AGAIN. B00 "
0,2327719010,Thu Jun 25 08:42:04 PDT 2009,NO_QUERY,princessamy,wants season 2 of Army Wives 
0,2327719302,Thu Jun 25 08:42:04 PDT 2009,NO_QUERY,Britney4u20,pounding headache.. 
